Time,Flight,X (nm),Y (nm),LEV (ft)
10/6/2005 13:16,BMA465G,101,-48.84375,3100
10/6/2005 13:16,AZA1294,92.890625,-54.1875,600
10/6/2005 13:16,BMA465G,100.828125,-48.953125,3000
10/6/2005 13:16,AZA1294,92.765625,-54.3125,800
10/6/2005 13:16,BMA465G,100.65625,-49.0625,2900
10/6/2005 13:16,AZA1294,92.671875,-54.4375,1000
10/6/2005 13:16,BMA465G,100.5,-49.171875,2900
10/6/2005 13:16,AZA1294,92.59375,-54.578125,1200
10/6/2005 13:16,BMA465G,100.328125,-49.296875,2800
10/6/2005 13:16,AZA1294,92.515625,-54.75,1300
10/6/2005 13:16,BMA465G,100.171875,-49.390625,2700
10/6/2005 13:16,AZA1294,92.46875,-54.890625,1500
10/6/2005 13:16,BMA465G,100.015625,-49.5,2700
10/6/2005 13:16,AZA1294,92.421875,-55.078125,1600
10/6/2005 13:17,BMA465G,99.859375,-49.59375,2600
10/6/2005 13:17,AZA1294,92.40625,-55.25,1800
10/6/2005 13:17,BMA465G,99.703125,-49.703125,2500
10/6/2005 13:17,AZA1294,92.375,-55.421875,1900
10/6/2005 13:17,BMA465G,99.546875,-49.8125,2500
10/6/2005 13:17,AZA1294,92.375,-55.59375,2100
10/6/2005 13:17,BMA465G,99.40625,-49.90625,2400
10/6/2005 13:17,AZA1294,92.359375,-55.765625,2300
10/6/2005 13:17,BMA465G,99.25,-50.015625,2300
10/6/2005 13:17,AZA1294,92.359375,-55.9375,2400
10/6/2005 13:17,BMA465G,99.09375,-50.109375,2300
10/6/2005 13:17,AZA1294,92.34375,-56.109375,2500
10/6/2005 13:17,BMA465G,98.953125,-50.203125,2200
10/6/2005 13:17,AZA1294,92.328125,-56.28125,2600
10/6/2005 13:17,BMA465G,98.8125,-50.296875,2100
10/6/2005 13:17,AZA1294,92.328125,-56.453125,2800
10/6/2005 13:17,BMA465G,98.65625,-50.390625,2100
10/6/2005 13:17,AZA1294,92.3125,-56.625,2900
10/6/2005 13:17,BMA465G,98.515625,-50.484375,2000
10/6/2005 13:17,AZA1294,92.296875,-56.8125,3000
10/6/2005 13:17,BMA465G,98.359375,-50.59375,2000
10/6/2005 13:17,AZA1294,92.296875,-56.984375,3100
10/6/2005 13:17,BMA465G,98.21875,-50.6875,1900
10/6/2005 13:17,AZA1294,92.28125,-57.171875,3200
10/6/2005 13:17,BMA465G,98.078125,-50.78125,1800
10/6/2005 13:17,AZA1294,92.265625,-57.34375,3300
10/6/2005 13:17,BMA465G,97.9375,-50.875,1800
10/6/2005 13:17,AZA1294,92.265625,-57.5625,3400
10/6/2005 13:17,BMA465G,97.796875,-50.96875,1700
10/6/2005 13:17,AZA1294,92.265625,-57.75,3500
10/6/2005 13:17,BMA465G,97.65625,-51.0625,1700
10/6/2005 13:18,AZA1294,92.25,-57.96875,3600
10/6/2005 13:18,BMA465G,97.515625,-51.15625,1600
10/6/2005 13:18,AZA1294,92.25,-58.171875,3700
10/6/2005 13:18,BMA465G,97.375,-51.234375,1500
10/6/2005 13:18,AZA1294,92.234375,-58.390625,3900
10/6/2005 13:18,BMA465G,97.25,-51.3125,1500
10/6/2005 13:18,AZA1294,92.21875,-58.609375,4100
10/6/2005 13:18,BMA465G,97.125,-51.390625,1400
10/6/2005 13:18,AZA1294,92.21875,-58.84375,4200
10/6/2005 13:18,BMA465G,97,-51.484375,1300
10/6/2005 13:18,AZA1294,92.203125,-59.0625,4400
10/6/2005 13:18,BMA465G,96.875,-51.5625,1300
10/6/2005 13:18,AZA1294,92.203125,-59.296875,4500
10/6/2005 13:18,BMA465G,96.765625,-51.640625,1200
10/6/2005 13:18,AZA1294,92.1875,-59.515625,4600
10/6/2005 13:18,BMA465G,96.65625,-51.71875,1200
10/6/2005 13:18,AZA1294,92.1875,-60.015625,4900
10/6/2005 13:18,BMA465G,96.421875,-51.859375,1100
10/6/2005 13:18,AZA1294,92.1875,-60.25,5100
10/6/2005 13:18,BMA465G,96.3125,-51.9375,1100
10/6/2005 13:18,AZA1294,92.203125,-60.5,5200
10/6/2005 13:18,BMA465G,96.203125,-52,1000
10/6/2005 13:18,AZA1294,92.234375,-60.734375,5400
10/6/2005 13:18,BMA465G,96.09375,-52.078125,1000
10/6/2005 13:18,AZA1294,92.296875,-60.984375,5600
10/6/2005 13:18,BMA465G,95.984375,-52.15625,900
10/6/2005 13:18,AZA1294,92.421875,-61.21875,5700
10/6/2005 13:18,BMA465G,95.875,-52.21875,900
10/6/2005 13:18,AZA1294,92.53125,-61.453125,5900
10/6/2005 13:18,BMA465G,95.765625,-52.296875,800
10/6/2005 13:19,AZA1294,92.65625,-61.671875,6000
10/6/2005 13:19,BMA465G,95.65625,-52.375,800
10/6/2005 13:19,AZA1294,92.828125,-61.890625,6100
10/6/2005 13:19,BMA465G,95.546875,-52.4375,800
10/6/2005 13:19,AZA1294,93.046875,-62.0625,6200
10/6/2005 13:19,BMA465G,95.4375,-52.515625,700
10/6/2005 13:19,AZA1294,93.28125,-62.234375,6300
10/6/2005 13:19,BMA465G,95.328125,-52.578125,700
10/6/2005 13:19,AZA1294,93.546875,-62.359375,6400
10/6/2005 13:19,BMA465G,95.109375,-52.71875,600
10/6/2005 13:19,AZA1294,94.125,-62.515625,6700
10/6/2005 13:19,BMA465G,95.015625,-52.796875,500
10/6/2005 13:19,AZA1294,94.421875,-62.53125,6900
10/6/2005 13:19,BMA465G,94.90625,-52.859375,500
10/6/2005 13:19,BMA465G,94.796875,-52.921875,400
10/6/2005 13:19,BMA465G,94.6875,-53,400
10/6/2005 13:19,BMA465G,94.578125,-53.0625,300
10/6/2005 13:19,BMA465G,94.46875,-53.140625,300
10/6/2005 13:19,BMA465G,94.375,-53.203125,300
10/6/2005 13:19,BMA465G,94.265625,-53.28125,200
10/6/2005 13:19,BMA465G,94.15625,-53.34375,200
10/6/2005 13:20,BMA465G,94.046875,-53.40625,100
10/6/2005 13:20,BMA465G,93.9375,-53.46875,100
10/6/2005 13:20,BMA465G,93.8125,-53.53125,100
10/6/2005 13:35,HLX3743,92.703125,-54.28125,700
10/6/2005 13:35,HLX3743,92.5625,-54.390625,900
10/6/2005 13:35,HLX3743,92.4375,-54.5,1100
10/6/2005 13:35,HLX3743,92.3125,-54.625,1300
10/6/2005 13:35,HLX3743,92.171875,-54.75,1400
10/6/2005 13:35,HLX3743,92.046875,-54.890625,1600
10/6/2005 13:36,HLX3743,91.9375,-55.046875,1800
10/6/2005 13:36,HLX3743,91.828125,-55.203125,2000
10/6/2005 13:36,HLX3743,91.71875,-55.359375,2100
10/6/2005 13:36,HLX3743,91.640625,-55.515625,2300
10/6/2005 13:36,HLX3743,91.5625,-55.6875,2500
10/6/2005 13:36,HLX3743,91.46875,-55.875,2500
10/6/2005 13:36,HLX3743,91.375,-56.046875,2600
10/6/2005 13:36,HLX3743,91.28125,-56.234375,2600
10/6/2005 13:36,HLX3743,91.1875,-56.421875,2700
10/6/2005 13:36,HLX3743,91.125,-56.671875,2800
10/6/2005 13:36,HLX3743,91.109375,-56.90625,3000
10/6/2005 13:36,HLX3743,91.125,-57.125,3200
10/6/2005 13:36,HLX3743,91.15625,-57.359375,3400
10/6/2005 13:36,HLX3743,91.234375,-57.578125,3600
10/6/2005 13:36,HLX3743,91.296875,-57.796875,3700
10/6/2005 13:37,HLX3743,91.375,-58.015625,3900
10/6/2005 13:37,HLX3743,91.4375,-58.234375,4100
10/6/2005 13:37,HLX3743,91.515625,-58.453125,4300
10/6/2005 13:37,HLX3743,91.578125,-58.671875,4500
10/6/2005 13:37,HLX3743,91.65625,-58.890625,4700
10/6/2005 13:37,HLX3743,91.71875,-59.125,4900
10/6/2005 13:37,HLX3743,91.796875,-59.34375,5100
10/6/2005 13:37,HLX3743,92.03125,-60,5700
10/6/2005 13:37,HLX3743,92.09375,-60.21875,6000
10/6/2005 13:37,HLX3743,92.1875,-60.4375,6200
10/6/2005 13:37,HLX3743,92.265625,-60.65625,6400
10/6/2005 13:37,HLX3743,92.40625,-60.84375,6600
10/6/2005 13:37,HLX3743,92.59375,-61.015625,6800
10/6/2005 13:37,HLX3743,92.796875,-61.15625,7000
10/6/2005 13:38,ADH17N,93.03125,-54.078125,400
10/6/2005 13:38,ADH17N,92.890625,-54.171875,600
10/6/2005 13:38,ADH17N,92.75,-54.28125,800
10/6/2005 13:38,ADH17N,92.625,-54.40625,1000
10/6/2005 13:38,ADH17N,92.5,-54.53125,1200
10/6/2005 13:38,ADH17N,92.375,-54.671875,1400
10/6/2005 13:38,ADH17N,92.28125,-54.8125,1600
10/6/2005 13:38,ADH17N,92.15625,-54.953125,1800
10/6/2005 13:38,ADH17N,92.046875,-55.09375,2000
10/6/2005 13:38,ADH17N,91.9375,-55.234375,2200
10/6/2005 13:38,ADH17N,91.8125,-55.375,2300
10/6/2005 13:38,ADH17N,91.6875,-55.515625,2500
10/6/2005 13:38,ADH17N,91.5625,-55.65625,2700
10/6/2005 13:38,ADH17N,91.453125,-55.796875,2900
10/6/2005 13:38,ADH17N,91.34375,-55.953125,3000
10/6/2005 13:38,ADH17N,91.296875,-56.125,3200
10/6/2005 13:39,ADH17N,91.28125,-56.3125,3400
10/6/2005 13:39,ADH17N,91.28125,-56.5,3500
10/6/2005 13:39,ADH17N,91.28125,-56.6875,3700
10/6/2005 13:39,ADH17N,91.28125,-56.890625,3800
10/6/2005 13:39,ADH17N,91.296875,-57.078125,3900
10/6/2005 13:39,ADH17N,91.296875,-57.28125,4100
10/6/2005 13:39,ADH17N,91.34375,-57.484375,4200
10/6/2005 13:39,ADH17N,91.390625,-57.6875,4300
10/6/2005 13:39,ADH17N,91.4375,-57.90625,4400
10/6/2005 13:39,ADH17N,91.5,-58.109375,4500
10/6/2005 13:39,ADH17N,91.5625,-58.328125,4600
10/6/2005 13:39,ADH17N,91.640625,-58.53125,4800
10/6/2005 13:39,ADH17N,91.703125,-58.765625,5000
10/6/2005 13:39,ADH17N,91.78125,-58.984375,5200
10/6/2005 13:39,ADH17N,91.859375,-59.203125,5400
10/6/2005 13:39,ADH17N,91.9375,-59.421875,5600
10/6/2005 13:40,ADH17N,92.015625,-59.640625,5800
10/6/2005 13:40,ADH17N,92.09375,-59.875,6000
10/6/2005 13:40,ADH17N,92.171875,-60.09375,6200
10/6/2005 13:40,ADH17N,92.265625,-60.34375,6300
10/6/2005 13:40,NJE032U,93.03125,-54.078125,300
10/6/2005 13:40,ADH17N,92.34375,-60.59375,6500
10/6/2005 13:40,ADH17N,92.421875,-60.828125,6700
10/6/2005 13:40,NJE032U,92.765625,-54.265625,0
10/6/2005 13:40,ADH17N,92.5,-61.078125,6900
10/6/2005 13:40,NJE032U,92.640625,-54.375,800
10/6/2005 13:40,NJE032U,92.515625,-54.5,900
10/6/2005 13:40,NJE032U,92.40625,-54.625,1100
10/6/2005 13:40,NJE032U,92.296875,-54.765625,1300
10/6/2005 13:40,NJE032U,92.203125,-54.921875,1400
10/6/2005 13:40,NJE032U,92.109375,-55.078125,1600
10/6/2005 13:40,NJE032U,92,-55.234375,1700
10/6/2005 13:40,NJE032U,91.875,-55.390625,1900
10/6/2005 13:41,NJE032U,91.765625,-55.53125,2000
10/6/2005 13:41,NJE032U,91.65625,-55.6875,2200
10/6/2005 13:41,NJE032U,91.546875,-55.859375,2400
10/6/2005 13:41,NJE032U,91.46875,-56.03125,2700
10/6/2005 13:41,NJE032U,91.421875,-56.203125,2900
10/6/2005 13:41,NJE032U,91.421875,-56.59375,3300
10/6/2005 13:41,NJE032U,91.46875,-56.765625,3400
10/6/2005 13:41,NJE032U,91.53125,-56.953125,3600
10/6/2005 13:41,NJE032U,91.578125,-57.140625,3800
10/6/2005 13:41,NJE032U,91.640625,-57.328125,4000
10/6/2005 13:41,NJE032U,91.703125,-57.515625,4300
10/6/2005 13:41,NJE032U,91.765625,-57.6875,4400
10/6/2005 13:41,NJE032U,91.828125,-57.859375,4600
10/6/2005 13:41,NJE032U,91.890625,-58.046875,4800
10/6/2005 13:41,NJE032U,91.96875,-58.21875,4900
10/6/2005 13:42,NJE032U,92.03125,-58.40625,5000
10/6/2005 13:42,NJE032U,92.09375,-58.59375,5200
10/6/2005 13:42,NJE032U,92.15625,-58.78125,5400
10/6/2005 13:42,NJE032U,92.203125,-58.984375,5600
10/6/2005 13:42,NJE032U,92.265625,-59.171875,5800
10/6/2005 13:42,NJE032U,92.328125,-59.390625,6000
10/6/2005 13:42,NJE032U,92.375,-59.59375,6200
10/6/2005 13:42,NJE032U,92.4375,-59.78125,6500
10/6/2005 13:42,NJE032U,92.5,-59.96875,6700
10/6/2005 13:42,NJE032U,92.546875,-60.171875,7000
10/6/2005 13:42,HLX471V,92.796875,-54.234375,0
10/6/2005 13:42,HLX471V,92.640625,-54.34375,800
10/6/2005 13:42,HLX471V,92.5,-54.4375,900
10/6/2005 13:43,HLX471V,92.359375,-54.53125,1100
10/6/2005 13:43,HLX471V,92.078125,-54.75,1500
10/6/2005 13:43,HLX471V,91.953125,-54.890625,1700
10/6/2005 13:43,HLX471V,91.84375,-55.046875,1800
10/6/2005 13:43,HLX471V,91.75,-55.21875,2000
10/6/2005 13:43,HLX471V,91.6875,-55.578125,2300
10/6/2005 13:43,HLX5750,105.796875,-45.671875,4900
10/6/2005 13:43,HLX471V,91.65625,-55.765625,2500
10/6/2005 13:43,HLX5750,105.59375,-45.78125,4800
10/6/2005 13:43,HLX471V,91.640625,-55.953125,2700
10/6/2005 13:43,HLX5750,105.40625,-45.90625,4700
10/6/2005 13:43,HLX471V,91.609375,-56.140625,2900
10/6/2005 13:43,HLX5750,105.21875,-46.03125,4700
10/6/2005 13:43,HLX471V,91.59375,-56.3125,3100
10/6/2005 13:43,HLX5750,105.03125,-46.140625,4600
10/6/2005 13:43,HLX471V,91.578125,-56.5,3300
10/6/2005 13:43,HLX5750,104.859375,-46.265625,4600
10/6/2005 13:43,HLX471V,91.546875,-56.6875,3500
10/6/2005 13:43,HLX5750,104.6875,-46.375,4600
10/6/2005 13:43,HLX471V,91.53125,-56.859375,3600
10/6/2005 13:43,HLX5750,104.515625,-46.484375,4600
10/6/2005 13:43,HLX471V,91.5,-57.046875,3700
10/6/2005 13:44,HLX471V,91.484375,-57.234375,3800
10/6/2005 13:44,HLX5750,104.1875,-46.71875,4600
10/6/2005 13:44,HLX471V,91.453125,-57.4375,3900
10/6/2005 13:44,HLX5750,104.015625,-46.828125,4600
10/6/2005 13:44,HLX471V,91.4375,-57.65625,4000
10/6/2005 13:44,HLX5750,103.875,-46.9375,4500
10/6/2005 13:44,HLX471V,91.4375,-57.859375,4100
10/6/2005 13:44,HLX5750,103.703125,-47.046875,4500
10/6/2005 13:44,HLX471V,91.421875,-58.078125,4200
10/6/2005 13:44,HLX5750,103.546875,-47.15625,4400
10/6/2005 13:44,HLX471V,91.453125,-58.3125,4400
10/6/2005 13:44,HLX5750,103.375,-47.265625,4400
10/6/2005 13:44,HLX471V,91.5,-58.53125,4600
10/6/2005 13:44,HLX5750,103.21875,-47.375,4300
10/6/2005 13:44,HLX471V,91.578125,-58.75,4700
10/6/2005 13:44,HLX5750,103.0625,-47.484375,4100
10/6/2005 13:44,HLX5750,102.890625,-47.59375,4000
10/6/2005 13:44,HLX471V,91.734375,-59.171875,5100
10/6/2005 13:44,HLX5750,102.734375,-47.71875,3900
10/6/2005 13:44,HLX471V,91.8125,-59.40625,5200
10/6/2005 13:44,HLX5750,102.5625,-47.828125,3800
10/6/2005 13:44,HLX471V,91.890625,-59.625,5400
10/6/2005 13:44,HLX5750,102.390625,-47.9375,3700
10/6/2005 13:44,HLX471V,91.96875,-59.84375,5600
10/6/2005 13:44,HLX471V,92.03125,-60.0625,5900
10/6/2005 13:44,HLX5750,102.0625,-48.171875,3500
10/6/2005 13:44,HLX471V,92.109375,-60.28125,6100
10/6/2005 13:45,HLX5750,101.890625,-48.28125,3400
10/6/2005 13:45,HLX471V,92.1875,-60.5,6300
10/6/2005 13:45,HLX471V,92.28125,-60.71875,6500
10/6/2005 13:45,HLX5750,101.546875,-48.5,3300
10/6/2005 13:45,HLX471V,92.390625,-60.921875,6700
10/6/2005 13:45,HLX5750,101.359375,-48.625,3200
10/6/2005 13:45,HLX471V,92.546875,-61.09375,6900
10/6/2005 13:45,HLX5750,101.1875,-48.734375,3100
10/6/2005 13:45,HLX5750,101.015625,-48.84375,3000
10/6/2005 13:45,HLX5750,100.84375,-48.953125,3000
10/6/2005 13:45,HLX5750,100.671875,-49.0625,2900
10/6/2005 13:45,HLX5750,100.5,-49.1875,2800
10/6/2005 13:45,BAW2611,93.046875,-54.0625,400
10/6/2005 13:45,HLX5750,100.328125,-49.296875,2800
10/6/2005 13:45,BAW2611,92.90625,-54.140625,600
10/6/2005 13:45,HLX5750,100.15625,-49.40625,2700
10/6/2005 13:45,BAW2611,92.765625,-54.234375,700
10/6/2005 13:45,HLX5750,100,-49.515625,2600
10/6/2005 13:45,BAW2611,92.609375,-54.34375,900
10/6/2005 13:45,HLX5750,99.84375,-49.625,2600
10/6/2005 13:45,BAW2611,92.484375,-54.453125,1100
10/6/2005 13:45,HLX5750,99.6875,-49.71875,2500
10/6/2005 13:45,HLX5750,99.515625,-49.828125,2400
10/6/2005 13:45,BAW2611,92.28125,-54.703125,1500
10/6/2005 13:45,HLX5750,99.359375,-49.953125,2300
10/6/2005 13:45,BAW2611,92.140625,-54.84375,1700
10/6/2005 13:46,HLX5750,99.1875,-50.0625,2300
10/6/2005 13:46,BAW2611,92.03125,-54.984375,1900
10/6/2005 13:46,HLX5750,99.015625,-50.15625,2200
10/6/2005 13:46,BAW2611,91.90625,-55.125,2100
10/6/2005 13:46,HLX5750,98.859375,-50.265625,2100
10/6/2005 13:46,BAW2611,91.78125,-55.265625,2200
10/6/2005 13:46,HLX5750,98.703125,-50.375,2100
10/6/2005 13:46,BAW2611,91.65625,-55.40625,2400
10/6/2005 13:46,HLX5750,98.546875,-50.46875,2000
10/6/2005 13:46,BAW2611,91.53125,-55.546875,2400
10/6/2005 13:46,HLX5750,98.390625,-50.578125,1900
10/6/2005 13:46,BAW2611,91.40625,-55.6875,2500
10/6/2005 13:46,BAW2611,91.28125,-55.859375,2600
10/6/2005 13:46,HLX5750,98.09375,-50.765625,1800
10/6/2005 13:46,BAW2611,91.1875,-56.046875,2800
10/6/2005 13:46,BAW2611,91.109375,-56.265625,2900
10/6/2005 13:46,HLX5750,97.828125,-50.9375,1700
10/6/2005 13:46,BAW2611,91.078125,-56.5,3000
10/6/2005 13:46,HLX5750,97.6875,-51.03125,1700
10/6/2005 13:46,BAW2611,91.0625,-56.734375,3100
10/6/2005 13:46,HLX5750,97.546875,-51.125,1600
10/6/2005 13:46,BAW2611,91.09375,-56.96875,3300
10/6/2005 13:46,HLX5750,97.296875,-51.296875,1500
10/6/2005 13:46,BAW2611,91.203125,-57.40625,3800
10/6/2005 13:46,HLX5750,97.15625,-51.375,1400
10/6/2005 13:46,BAW2611,91.28125,-57.625,4000
10/6/2005 13:46,HLX5750,97.03125,-51.453125,1400
10/6/2005 13:47,BAW2611,91.359375,-57.859375,4200
10/6/2005 13:47,HLX5750,96.921875,-51.53125,1300
10/6/2005 13:47,BAW2611,91.4375,-58.078125,4300
10/6/2005 13:47,HLX5750,96.796875,-51.625,1300
10/6/2005 13:47,BAW2611,91.515625,-58.3125,4400
10/6/2005 13:47,HLX5750,96.671875,-51.703125,1200
10/6/2005 13:47,BAW2611,91.59375,-58.546875,4500
10/6/2005 13:47,HLX5750,96.546875,-51.78125,1200
10/6/2005 13:47,BAW2611,91.6875,-58.78125,4600
10/6/2005 13:47,BAW2611,91.765625,-59.03125,4800
10/6/2005 13:47,HLX5750,96.296875,-51.953125,1100
10/6/2005 13:47,BAW2611,91.859375,-59.28125,5000
10/6/2005 13:47,HLX5750,96.171875,-52.03125,1000
10/6/2005 13:47,BAW2611,91.953125,-59.546875,5200
10/6/2005 13:47,HLX5750,96.0625,-52.109375,1000
10/6/2005 13:47,BAW2611,92.046875,-59.8125,5400
10/6/2005 13:47,HLX5750,95.9375,-52.1875,900
10/6/2005 13:47,BAW2611,92.125,-60.078125,5600
10/6/2005 13:47,HLX5750,95.828125,-52.25,900
10/6/2005 13:47,BAW2611,92.203125,-60.359375,5900
10/6/2005 13:47,HLX5750,95.703125,-52.328125,800
10/6/2005 13:47,BAW2611,92.296875,-60.625,6100
10/6/2005 13:47,HLX5750,95.59375,-52.40625,800
10/6/2005 13:47,BAW2611,92.375,-60.890625,6400
10/6/2005 13:47,HLX5750,95.46875,-52.484375,700
10/6/2005 13:47,BAW2611,92.46875,-61.15625,6600
10/6/2005 13:47,HLX5750,95.34375,-52.578125,700
10/6/2005 13:47,BAW2611,92.5625,-61.421875,6800
10/6/2005 13:48,HLX5750,94.984375,-52.8125,500
10/6/2005 13:48,HLX5750,94.859375,-52.890625,500
10/6/2005 13:48,HLX5750,94.734375,-52.96875,400
10/6/2005 13:48,HLX5750,94.609375,-53.046875,400
10/6/2005 13:48,HLX5750,94.5,-53.125,300
10/6/2005 13:48,HLX5750,94.375,-53.203125,0
10/6/2005 13:48,HLX5750,94.25,-53.28125,200
10/6/2005 13:48,HLX5750,94.125,-53.359375,200
10/6/2005 13:48,HLX5750,94,-53.421875,100
10/6/2005 13:48,HLX5750,93.875,-53.5,100
10/6/2005 13:48,HLX5750,93.75,-53.5625,0
10/6/2005 13:52,EZY4252,92.90625,-54.15625,400
10/6/2005 13:52,EZY4252,92.765625,-54.265625,600
10/6/2005 13:52,EZY4252,92.625,-54.359375,800
10/6/2005 13:52,EZY4252,92.5,-54.453125,1000
10/6/2005 13:52,EZY4252,92.359375,-54.5625,1200
10/6/2005 13:53,EZY4252,92.234375,-54.671875,1400
10/6/2005 13:53,EZY4252,92.015625,-54.9375,1800
10/6/2005 13:53,EZY4252,91.953125,-55.09375,1900
10/6/2005 13:53,EZY4252,91.90625,-55.25,2100
10/6/2005 13:53,EZY4252,91.890625,-55.4375,2200
10/6/2005 13:53,EZY4252,91.890625,-55.625,2300
10/6/2005 13:53,EZY4252,91.890625,-55.828125,2400
10/6/2005 13:53,EZY4252,91.890625,-56.03125,2500
10/6/2005 13:53,EZY4252,91.890625,-56.21875,2600
10/6/2005 13:53,EZY4252,91.890625,-56.4375,2700
10/6/2005 13:53,EZY4252,91.90625,-56.640625,2800
10/6/2005 13:53,EZY4252,91.90625,-56.84375,2900
10/6/2005 13:53,EZY4252,91.890625,-57.0625,3000
10/6/2005 13:53,EZY4252,91.890625,-57.296875,3200
10/6/2005 13:53,EZY4252,91.890625,-57.546875,3300
10/6/2005 13:54,EZY4252,91.875,-57.796875,3500
10/6/2005 13:54,EZY4252,91.875,-58.03125,3800
10/6/2005 13:54,EZY4252,91.859375,-58.265625,4000
10/6/2005 13:54,EZY4252,91.859375,-58.5,4300
10/6/2005 13:54,EZY4252,91.84375,-58.734375,4500
10/6/2005 13:54,EZY4252,91.84375,-58.96875,4700
10/6/2005 13:54,EZY4252,91.84375,-59.21875,5000
10/6/2005 13:54,EZY4252,91.859375,-59.4375,5200
10/6/2005 13:54,EZY4252,91.875,-59.6875,5400
10/6/2005 13:54,EZY4252,91.890625,-59.921875,5600
10/6/2005 13:54,EZY4252,91.890625,-60.15625,5800
10/6/2005 13:54,EZY4252,91.875,-60.390625,6000
10/6/2005 13:54,EZY4252,91.796875,-60.625,6200
10/6/2005 13:54,EZY4252,91.640625,-60.84375,6400
10/6/2005 13:54,EZY4252,91.453125,-61.03125,6600
10/6/2005 13:54,EZY4252,91.234375,-61.203125,6700
10/6/2005 13:55,EZY4252,91,-61.328125,6900
10/6/2005 13:55,EZY4252,90.75,-61.453125,7000
10/6/2005 13:56,DLH1UC,92.828125,-54.25,900
10/6/2005 13:56,DLH1UC,92.703125,-54.359375,1100
10/6/2005 13:56,DLH1UC,92.578125,-54.484375,1300
10/6/2005 13:56,DLH1UC,92.46875,-54.59375,1600
10/6/2005 13:56,DLH1UC,92.359375,-54.71875,1800
10/6/2005 13:56,DLH1UC,92.234375,-54.828125,2000
10/6/2005 13:56,DLH1UC,92.109375,-54.953125,0
10/6/2005 13:56,DLH1UC,92.03125,-55.09375,2300
10/6/2005 13:56,DLH1UC,91.96875,-55.25,2500
10/6/2005 13:56,DLH1UC,91.9375,-55.40625,2700
10/6/2005 13:56,DLH1UC,91.9375,-55.578125,2900
10/6/2005 13:56,DLH1UC,91.921875,-55.765625,3000
10/6/2005 13:57,DLH1UC,91.921875,-55.9375,3200
10/6/2005 13:57,DLH1UC,91.921875,-56.109375,3400
10/6/2005 13:57,DLH1UC,91.9375,-56.28125,3600
10/6/2005 13:57,DLH1UC,91.9375,-56.453125,3800
10/6/2005 13:57,DLH1UC,91.9375,-56.796875,4200
10/6/2005 13:57,DLH1UC,91.9375,-56.953125,4500
10/6/2005 13:57,DLH1UC,91.9375,-57.125,4700
10/6/2005 13:57,DLH1UC,91.9375,-57.28125,4900
10/6/2005 13:57,DLH1UC,91.9375,-57.453125,5000
10/6/2005 13:57,DLH1UC,91.9375,-57.609375,5200
10/6/2005 13:57,DLH1UC,91.9375,-57.78125,5300
10/6/2005 13:57,DLH1UC,91.953125,-57.9375,5500
10/6/2005 13:57,DLH1UC,91.953125,-58.265625,5800
10/6/2005 13:57,DLH1UC,91.96875,-58.4375,5900
10/6/2005 13:58,DLH1UC,91.96875,-58.609375,6100
10/6/2005 13:58,DLH1UC,91.984375,-58.78125,6300
10/6/2005 13:58,DLH1UC,92.0625,-58.9375,6500
10/6/2005 13:58,DLH1UC,92.171875,-59.078125,6600
10/6/2005 13:58,DLH1UC,92.328125,-59.1875,6800
10/6/2005 13:58,DLH1UC,92.5,-59.28125,6800
10/6/2005 14:05,AZA1270,94.296875,-53.25,600
10/6/2005 14:05,AZA1270,94.453125,-53.15625,800
10/6/2005 14:05,AZA1270,94.59375,-53.0625,900
10/6/2005 14:05,AZA1270,94.734375,-52.96875,1100
10/6/2005 14:05,AZA1270,94.890625,-52.890625,1300
10/6/2005 14:05,AZA1270,95.03125,-52.796875,1500
10/6/2005 14:05,AZA1270,95.171875,-52.71875,1700
10/6/2005 14:05,AZA1270,95.328125,-52.640625,1800
10/6/2005 14:05,AZA1270,95.484375,-52.546875,2000
10/6/2005 14:05,AZA1270,95.625,-52.46875,2200
10/6/2005 14:05,AZA1270,95.921875,-52.296875,2500
10/6/2005 14:05,AZA1270,96.0625,-52.21875,2600
10/6/2005 14:06,AZA1270,96.203125,-52.125,2800
10/6/2005 14:06,AZA1270,96.34375,-52.03125,2900
10/6/2005 14:06,AZA1270,96.46875,-51.921875,3000
10/6/2005 14:06,AZA1270,96.625,-51.8125,3100
10/6/2005 14:06,AZA1270,96.765625,-51.71875,3300
10/6/2005 14:06,AZA1270,97.0625,-51.515625,3500
10/6/2005 14:06,AZA1270,97.21875,-51.421875,3600
10/6/2005 14:06,AZA1270,97.53125,-51.21875,3700
10/6/2005 14:06,AZA1270,97.71875,-51.09375,3700
10/6/2005 14:06,AZA1270,97.90625,-50.96875,3800
10/6/2005 14:06,AZA1270,98.09375,-50.84375,4000
10/6/2005 14:06,AZA1270,98.265625,-50.703125,4000
10/6/2005 14:06,AZA1270,98.4375,-50.5625,4100
10/6/2005 14:06,AZA1270,98.5625,-50.359375,4200
10/6/2005 14:07,AZA1270,98.671875,-50.125,4400
10/6/2005 14:07,AZA1270,98.734375,-49.875,4500
10/6/2005 14:07,AZA1270,98.78125,-49.625,4700
10/6/2005 14:07,AZA1270,98.78125,-49.375,4800
10/6/2005 14:07,AZA1270,98.75,-49.109375,5000
10/6/2005 14:07,AZA1270,98.6875,-48.859375,5100
10/6/2005 14:07,AZA1270,98.609375,-48.609375,5300
10/6/2005 14:07,AZA1270,98.515625,-48.359375,5500
